S.No.,Discom,Zone,Circle,Division,DistributionSub-StationName,NameIncomingFeeder,NameOutgoingFeeder,FeederCode,FeederVoltage,CategoryFeeder,SupplyArea,ProjectArea,MeterMakeType,MeterSlNo,OverallMF,MappedEDD,Status
3336,DAKSHINANCHAL,MATHURA,EDC I MATHURA,EDD GOVERDHAN,BARSANA_22109,INC-2,BARSANA_26142312109BAA,26142312109BAA,11,OTHER,TEHSIL HQ,IPDS,SECURE,17138729,2,EDD GOVERDHAN,Active
3337,DAKSHINANCHAL,MATHURA,EDC I MATHURA,EDD GOVERDHAN,DATIYA_24447,INC-1,USPAR_26142324447USP,26142324447USP,11,OTHER,TEHSIL HQ,RURAL,SECURE,17138685,2,EDD GOVERDHAN,Active
3338,DAKSHINANCHAL,MATHURA,EDC II MATHURA,EDD III MATHURA,NEEMGAON_24716,INC-2,BADHON_26143124716BDN,26143124716BDN,11,OTHER,TEHSIL HQ,RURAL,SECURE,X1443511,0.01,EDD III MATHURA,Active
3339,DAKSHINANCHAL,MATHURA,EDC II MATHURA,EDD III MATHURA,SONAI_24878,INC-2,BASELA DEHAT_26143124878BSD,26143124878BSD,11,OTHER,TEHSIL HQ,RURAL,SECURE,18064016,0.04,EDD III MATHURA,Active
3340,DAKSHINANCHAL,MATHURA,EDC II MATHURA,EDD III MATHURA,RAYA_22652,INC-2,RAYA TOWN 2_26143122652RA2,26143122652RA2,11,OTHER,TEHSIL HQ,IPDS,SECURE,X0729426,0.04,EDD III MATHURA,Active
3341,DAKSHINANCHAL,MATHURA,EDC II MATHURA,EDD III MATHURA,RAYA_22652,INC-2,RAYA TOWN 1_26143122652RA1,26143122652RA1,11,OTHER,TEHSIL HQ,IPDS,SECURE,UPD99769,0.04,EDD III MATHURA,Active
3342,DAKSHINANCHAL,MATHURA,EDC I MATHURA,EDD II KOSI,BADA BANGAR_24325,INC-1,MAJHOI PTW_26142214325MJP,26142214325MJP,11,AGRICULTURE,TEHSIL HQ,RURAL,SECURE,X0727866,0.02,EDD II KOSI,Active
3343,DAKSHINANCHAL,MATHURA,EDC I MATHURA,EDD II KOSI,DALOTA_24446,INC-2,OUDUTA PTW_26142214446OTP,26142214446OTP,11,AGRICULTURE,TEHSIL HQ,RURAL,SECURE,UD017194,0.02,EDD II KOSI,Active
3344,DAKSHINANCHAL,MATHURA,EDC I MATHURA,EDD II KOSI,CHOUMUHAN_22207,INC-1,GLA COLLEGE_26142212207GLE,26142212207GLE,11,OTHER,TEHSIL HQ,RURAL,SECURE,6332706,0.04,EDD II KOSI,Active
3345,DAKSHINANCHAL,MATHURA,EDC I MATHURA,EDD II KOSI,PAIGAON_24743,INC-1,BISAMBHRA-II_26142234743BM2,26142234743BM2,11,OTHER,TEHSIL HQ,RURAL,SECURE,X2144452,0.04,EDD II KOSI,Active
3346,DAKSHINANCHAL,MATHURA,EDC I MATHURA,EDD I MATHURA,RAHIMPUR_24786,INC-1,DEEN DAYAL DHAM-3_26142134786DD3,26142134786DD3,11,OTHER,TEHSIL HQ,RURAL,SECURE,15077086,1,EDD I MATHURA,Active
3347,DAKSHINANCHAL,FIROZABAD,EDC FIROZABAD,EDD TUNDLA,BHIKANPUR BAJHERA_24390,INC-1,NAGALA KALE AGRICULTURE_25163214390NGA,25163214390NGA,11,Agriculture,OTHERS,RURAL,PTW,17128641,2,EDD TUNDLA,Active
