S.No.,Discom,Zone,Circle,Division,DistributionSub-StationName,NameIncomingFeeder,NameOutgoingFeeder,FeederCode,FeederVoltage,CategoryFeeder,SupplyArea,ProjectArea,MeterMakeType,MeterSlNo,OverallMF,MappedEDD,Status
27,POORVANCHAL,BASTI,EDC BASTI,EDD I BASTI,MALVIYA ROAD _44029,INC-1,PMC_45542114029PMC,45542114029PMC,11,OTHER,DISTRICT HQ,URBAN,SECURE,UMV90688,2,EDD I BASTI,Active
28,POORVANCHAL,BASTI,EDC BASTI,EDD I BASTI,BADEWAN_40093,INC-1,KATRA_45542110093KTR,45542110093KTR,11,OTHER,DISTRICT HQ,URBAN,SECURE,UPP57198,1,EDD I BASTI,Active
29,POORVANCHAL,BASTI,EDC BASTI,EDD I BASTI,GANDHI NAGAR_40090,INC-1,BHUVAR TIRAHA_45542110090BHT,45542110090BHT,11,OTHER,DISTRICT HQ,URBAN,SECURE,SS17075080,1,EDD I BASTI,Active
30,POORVANCHAL,BASTI,EDC BASTI,EDD I BASTI,OLD BASTI _40092,INC-1,PATEL CHOWK_45542110092PTC,45542110092PTC,11,OTHER,DISTRICT HQ,URBAN,SECURE,X2317320,1,EDD I BASTI,Active
31,POORVANCHAL,VARANASI-I,EUDC II VARANASI,EUDD VI SARNATH,UDAYPUR_44043,INC-1,SOYPUR_41432624043SOY,41432624043SOY,11,OTHER,DISTRICT HQ,URBAN,SECURE,UPP59520,2,EUDD VI SARNATH,Active
32,POORVANCHAL,VARANASI-I,EUDC II VARANASI,EUDD VI SARNATH,LEDUPUR_40028,INC-3,PURANEPUL_41432620028PPL,41432620028PPL,11,OTHER,DISTRICT HQ,URBAN,SECURE,X1358338,2,EUDD VI SARNATH,Active
33,POORVANCHAL,VARANASI-I,EUDC II VARANASI,EUDD VI SARNATH,GOITHAHA_40353,INC-1,RAMDUTTPUR_41432620353RMD,41432620353RMD,11,OTHER,DISTRICT HQ,URBAN,SECURE,UPP53727,1,EUDD VI SARNATH,Active
34,POORVANCHAL,VARANASI-I,EUDC II VARANASI,EUDD V TRANSVERNA,PANNALAL PARK_40021,INC-3,SAI DHAM_41432520021SAD,41432520021SAD,11,OTHER,DISTRICT HQ,URBAN,SECURE,X2219323,1,EUDD V TRANSVERNA,Active
35,POORVANCHAL,VARANASI-I,EUDC II VARANASI,EUDD III MACHODARI,MACHCHHODARI_40016,INC-1,CHHITTANPURA_41432320016CHT,41432320016CHT,11,OTHER,DISTRICT HQ,URBAN,SECURE,UPP59071,2,EUDD III MACHODARI,Active
36,POORVANCHAL,BASTI,EDC SIDDHARTHA NAGAR,EDD SIDHARTH NAGAR,SHOHARATGARH TAHSIL_455311,INC-1,TOWN_47533220815TWN,47533220815TWN,11,OTHER,TEHSIL HQ,IPDS,SECURE,X0394737,40,EDD SIDHARTH NAGAR,Active
