S.No.,Discom,Zone,Circle,Division,DistributionSub-StationName,NameIncomingFeeder,NameOutgoingFeeder,FeederCode,FeederVoltage,CategoryFeeder,SupplyArea,ProjectArea,MeterMakeType,MeterSlNo,OverallMF,MappedEDD,Status
1432,DAKSHINANCHAL,ETAH,EDC KASGANJ,EDD KASGANJ RURAL,SORON RURAL_24880,INC-2,WORLD BANK_21705214880WLB,21705214880WLB,11,OTHER,OTHERS,RURAL,LNT,16087615,4,EDD KASGANJ RURAL,Active
1433,DAKSHINANCHAL,ETAH,EDC KASGANJ,EDD KASGANJ RURAL,SAHAWAR--RURAL_24815,INC-2,SAHAWAR DEHAT_21705244815SWD,21705244815SWD,11,OTHER,OTHERS,RURAL,SECURE,14007969,0.04,EDD KASGANJ RURAL,Active
1434,DAKSHINANCHAL,ALIGARH,EUDC ALIGARH,EUDD IV ALIGARH,JAMALPUR_20011,INC-2,PRASAR BHARTI_21121420011PRA,21121420011PRA,11,MIXED ABOVE 50%,DISTRICT HQ,URBAN,HPL,252804,0.04,EUDD IV ALIGARH,Active
1435,DAKSHINANCHAL,ALIGARH,EUDC ALIGARH,EUDD IV ALIGARH,JAMALPUR_20011,INC-1,DHORRA MAAFI_21121420011DJM,21121420011DJM,11,MIXED ABOVE 50%,DISTRICT HQ,URBAN,HPL,252624,2,EUDD IV ALIGARH,Active
1436,DAKSHINANCHAL,ALIGARH,EUDC ALIGARH,EUDD IV ALIGARH,LAL DIGGI_20176,INC-1,LAXMI BY MARG_21121410176LXB,21121410176LXB,11,MIXED ABOVE 50%,DISTRICT HQ,URBAN,LT,15002858,1,EUDD IV ALIGARH,Active
1437,DAKSHINANCHAL,ETAH,EDC ETAH,EDD II ETAH,MIRAHCHI_24671,INC-1,MIRAHCHI_21703214671MRC,21703214671MRC,11,OTHER,OTHERS,RURAL,SECURE,X0004358,2,EDD II ETAH,Active
1438,DAKSHINANCHAL,ETAH,EDC ETAH,EDD II ETAH,MAREHRA_22490,INC-1,SAMASPUR RURAL_21703212490SAM,21703212490SAM,11,OTHER,OTHERS,RURAL,SECURE,XC479723,2,EDD II ETAH,Active
1439,DAKSHINANCHAL,ETAH,EDC ETAH,EDD II ETAH,INDUSTRIAL ESTATE_24524,INC-2,PLGC_21703214524PLC,21703214524PLC,11,OTHER,OTHERS,RURAL,SECURE,XC432976,2,EDD II ETAH,Active
1440,DAKSHINANCHAL,ETAH,EDC HATHRAS,EDD IV HATHRAS,MAI_24644,INC-1,SAROTH PTW_21132424644SRP,21132424644SRP,11,OTHER,OTHERS,RURAL,SECURE,X0288425,0.04,EDD IV HATHRAS,Active
1441,DAKSHINANCHAL,ETAH,EDC HATHRAS,EDD IV HATHRAS,SADABAD-II (JATAI ROAD)_20204,INC-3,JALESHAR ROAD_21132410204JSR,21132410204JSR,11,OTHER,OTHERS,URBAN,3X3X-5AMP,15098343,2,EDD IV HATHRAS,Active
1442,DAKSHINANCHAL,ETAH,EDC HATHRAS,EDD II HATHRAS,ODHPURA_24733,INC-1,URJA RURAL_21132214733UJR,21132214733UJR,11,OTHER,OTHERS,RURAL,3X3X-/5AMP,XD486139,0.02,EDD II HATHRAS,Active
1443,DAKSHINANCHAL,BANDA,EDC MAHOBA,EDD II MAHOBA,SHRI NAGAR_24860,INC-2,SEJHARI_24371214860SEJ,24371214860SEJ,11,OTHER,OTHERS,RURAL,SECURE,XC409210,2,EDD II MAHOBA,Active
1444,DAKSHINANCHAL,AGRA,EDC FATEHABAD,EDD ETMADPUR,KUBERPUR_24607,INC-2,BAHRAMPUR_25151214607BRM,25151214607BRM,11,MIXED ABOVE 25%,OTHERS,RURAL,SECURE,XC479758,2,EDD ETMADPUR,Active
1445,DAKSHINANCHAL,AGRA,EDC FATEHABAD,EDD ETMADPUR,ETMADPUR SS_22238,INC-1,DHARERRA_25151212238DHA,25151212238DHA,11,MIXED ABOVE 25%,TEHSIL HQ,RURAL,GENUS,XC478636,2,EDD ETMADPUR,Active
1446,DAKSHINANCHAL,AGRA,EDC FATEHABAD,EDD BAH,BHADROLI_24378,INC-2,PIDORA-II PTW_25151114378P2P,25151114378P2P,11,AGRICULTURE,OTHERS,RURAL,SECURE,X0288184,40,EDD BAH,Active
1447,DAKSHINANCHAL,AGRA,EDC FATEHABAD,EDD BAH,ARNOTA_24312,INC-1,AJANTARAJ DAIRY_25151124312AJD,25151124312AJD,11,INDEPENDENT,OTHERS,RURAL,SECURE,X0288299,2,EDD BAH,Active
1448,DAKSHINANCHAL,FIROZABAD,EDC MAINPURI,EDD III MAINPURI,BARNAHAL_251723,INC-3,BARAHAIYA RL_25172392108BAR,25172392108BAR,11,OTHER,OTHERS,RURAL,SECURE,XD487569,0.02,EDD III MAINPURI,Active
1449,DAKSHINANCHAL,FIROZABAD,EDC MAINPURI,EDD II MAINPURI,JAGEER _251722,INC-3,RATANPUR RL_25172292320RAT,25172292320RAT,11,OTHER,OTHERS,RURAL,SECURE,XC459738,1,EDD II MAINPURI,Active
