S.No.,Discom,Zone,Circle,Division,DistributionSub-StationName,NameIncomingFeeder,NameOutgoingFeeder,FeederCode,FeederVoltage,CategoryFeeder,SupplyArea,ProjectArea,MeterMakeType,MeterSlNo,OverallMF,MappedEDD,Status
3228,POORVANCHAL,VARANASI-I,EDC VARANASI,EDD II VARANASI,BARNEE_414332,INC-2,KOTILABABA PTW_41433221002KTB,41433221002KTB,11,AGRICULTURE,OTHERS,RURAL,SECURE,UMV89441,1,EDD II VARANASI,Active
3229,POORVANCHAL,VARANASI-I,EDC VARANASI,EDD II VARANASI,THATRA_414332,INC-2,RAM SINGH PUR PTW_41433220998RSP,41433220998RSP,11,AGRICULTURE,OTHERS,RURAL,LNT,16087451,1,EDD II VARANASI,Active
3230,POORVANCHAL,VARANASI-I,EDC VARANASI,EDD II VARANASI,LALPUR_414332,INC-2,MOGALAVEER PTW_41433220997MLV,41433220997MLV,11,AGRICULTURE,OTHERS,RURAL,SECURE,UMV89737,1,EDD II VARANASI,Active
3231,POORVANCHAL,VARANASI-I,EDC VARANASI,EDD II VARANASI,SEWAPURI_414332,INC-1,SIRIHIRA ®_41433220999SIR,41433220999SIR,11,AGRICULTURE,OTHERS,RURAL,HPL,353098,0.4,EDD II VARANASI,Active
3232,POORVANCHAL,VARANASI-I,EDC VARANASI,EDD II VARANASI,GANGAPUR_414332,INC-1,KURAUNA PTW_41433210987KRN,41433210987KRN,11,AGRICULTURE,OTHERS,RURAL,LNT,16043110,1,EDD II VARANASI,Active
3233,POORVANCHAL,VARANASI-I,EDC VARANASI,EDD I VARANASI,HARAHUA_414331,INC-1,L.P.G._41433120981LPG,41433120981LPG,11,INDEPENDENT,OTHERS,RURAL,LNT,X2219286,1,EDD I VARANASI,Active
3234,POORVANCHAL,VARANASI-II,EDC II JAUNPUR,EDD II JAUNPUR,BARSATHI_416382,INC-2,NIGOH_41638220393NIG,41638220393NIG,11,OTHER,OTHERS,RURAL,L T,14069977,1,EDD II JAUNPUR,Active
3235,POORVANCHAL,VARANASI-I,EUDC II VARANASI,EUDD VIII KAJJAKPURA,IDH COLONY_40182,INC-1,GTROAD_41432810182GTR,41432810182GTR,11,OTHER,DISTRICT HQ,URBAN,SECURE,XB476156,1,EUDD VIII KAJJAKPURA,Active
3236,POORVANCHAL,VARANASI-I,EUDC II VARANASI,EUDD VIII KAJJAKPURA,ALAILPUR_40180,INC-2,ALAIPURA_41432820180ALP,41432820180ALP,11,OTHER,DISTRICT HQ,URBAN,SECURE,UP59022,2,EUDD VIII KAJJAKPURA,Active
3237,POORVANCHAL,VARANASI-I,EUDC II VARANASI,EUDD VI SARNATH,SANSKRITIK SANKUL_40153,INC-2,HUKUL GANJ_41432510153HKG,41432510153HKG,11,OTHER,DISTRICT HQ,URBAN,SECURE,UPP53731,2,EUDD VI SARNATH,Active
3238,POORVANCHAL,VARANASI-I,EUDC II VARANASI,EUDD VI SARNATH,SHAKTIPEETH_40352,INC-2,MAWAIYA_41432620352MWY,41432620352MWY,11,OTHER,DISTRICT HQ,URBAN,LNT,16058043,1,EUDD VI SARNATH,Active
3239,POORVANCHAL,VARANASI-I,EUDC II VARANASI,EUDD VI SARNATH,LEDUPUR_40028,INC-1,PANCHKOSHI_41432620028PKS,41432620028PKS,11,OTHER,DISTRICT HQ,URBAN,LNG,U0241546,0.08,EUDD VI SARNATH,Active
3240,POORVANCHAL,VARANASI-I,EUDC II VARANASI,EUDD VI SARNATH,LEDUPUR_40028,INC-2,MERIDIAN_41432620028MRD,41432620028MRD,11,INDEPENDENT,DISTRICT HQ,URBAN,SECURE,UMV88784,1,EUDD VI SARNATH,Active
3241,POORVANCHAL,VARANASI-I,EUDC II VARANASI,EUDD V TRANSVERNA,ARDALI BAZAR_40026,INC-1,MALL/HOTAL_41432510026MA3,41432510026MA3,11,INDEPENDENT,DISTRICT HQ,URBAN,SECURE,UPP53733,2,EUDD V TRANSVERNA,Active
3242,POORVANCHAL,VARANASI-I,EUDC II VARANASI,EUDD V TRANSVERNA,MES_40018,INC-1,RADISSON_41432520018RA3,41432520018RA3,11,INDEPENDENT,DISTRICT HQ,URBAN,SECURE,UPP58653,2,EUDD V TRANSVERNA,Active
3243,POORVANCHAL,VARANASI-I,EUDC I VARANASI,EUDD VII MADHAULI,RANIPUR_40183,INC-1,MULTY STORY_41431710183MUL,41431710183MUL,11,INDEPENDENT,DISTRICT HQ,URBAN,HPL,352756,0.02,EUDD VII MADHAULI,Active
3244,POORVANCHAL,GORAKHPUR-II,EDC DEORIA,EDD SALEMPUR,KEHMADEI_435934,INC-1,MEHRUNA_43593111169MEH,43593111169MEH,11,OTHER,OTHERS,RURAL,SECURE,UPP57391,1,EDD SALEMPUR,Active
3245,POORVANCHAL,GORAKHPUR-II,EDC DEORIA,EDD SALEMPUR,BHINGARI BAZAR_435934,INC-1,BHINGARI BAZAR_43593120918BHI,43593120918BHI,11,OTHER,OTHERS,RURAL,SECURE,XB408555,1,EDD SALEMPUR,Active
3246,POORVANCHAL,GORAKHPUR-II,EDC DEORIA,EDD DEORIA,RAMLILA MAIDAN_40147,INC-2,RAILWAY_43593290147RLY,43593290147RLY,11,OTHER,DISTRICT HQ,URBAN,SECURE,X0394226,0.04,EDD DEORIA,Active
3247,POORVANCHAL,GORAKHPUR-II,EDC DEORIA,EDD DEORIA,BHATWALIA_40145,INC-2,NORTH_43593290145NOR,43593290145NOR,11,OTHER,DISTRICT HQ,URBAN,SEURE,XB4408596,2,EDD DEORIA,Active
3248,POORVANCHAL,GORAKHPUR-I,EDC I GORAKHPUR,EDD CHAURI CHAURA,KV AMHIYA_435742,INC-1,JHANGAHA_43572211173JHA,43572211173JHA,11,OTHER,OTHERS,RURAL,X10874,SECURE,1,EDD CHAURI CHAURA,Active
3249,POORVANCHAL,GORAKHPUR-I,EDC I GORAKHPUR,EDD CHAURI CHAURA,MOTIRAM ADDA_435742,INC-1,KUSMHI FEEDER_43572210860KUS,43572210860KUS,11,OTHER,OTHERS,RURAL,SECURE,X0121693,40,EDD CHAURI CHAURA,Active
3250,POORVANCHAL,GORAKHPUR-II,EDC MAHRAJGANJ,EDD ANAND NAGAR,SAMARDHEERA_435611,INC-1,KARMAHWA_43271320842KAR,43271320842KAR,11,OTHER,OTHERS,RURAL,SECURE,XB404097,1,EDD ANAND NAGAR,Active
3251,POORVANCHAL,GORAKHPUR-II,EDC MAHRAJGANJ,EDD MAHRAJGANJ,CHEHARI_435612,INC-1,KHUTAHA_43271221148KHU,43271221148KHU,11,MIXED ABOVE 50%,OTHERS,RURAL,SECURE,`XC432813,1,EDD MAHRAJGANJ,Active
3252,POORVANCHAL,GORAKHPUR-II,EDC MAHRAJGANJ,EDD MAHRAJGANJ,CHEHARI_435612,INC-1,CHEHARI_43271221148CHE,43271221148CHE,11,MIXED ABOVE 50%,OTHERS,RURAL,SECURE,X0332306,1,EDD MAHRAJGANJ,Active
3253,POORVANCHAL,GORAKHPUR-II,EDC MAHRAJGANJ,EDD MAHRAJGANJ,CHAUK._435612,INC-1,CHAUK_43271220835CHA,43271220835CHA,11,OTHER,OTHERS,RURAL,LNT,6744620,1,EDD MAHRAJGANJ,Active
