discomName,zoneName,circleName,divisionName,substationName,feederName,feederVoltage,meterMake,meterSLNo,overAllMF,status
MADHYANCHAL,L.E.S.A. TG-II,EUDC II LESA,GOMTINAGAR,GWARI CALWART_34126,INC-2,11,SECURE,UMV87428,2,Active
MADHYANCHAL,L.E.S.A. TG-II,EUDC II LESA,GOMTINAGAR,GWARI CALWART_34126,INC-1,11,SECURE,UMV89135,2,Active
MADHYANCHAL,L.E.S.A. TG-II,EUDC II LESA,GOMTINAGAR,MANTRI AWAS_34139,INC-3,11,SECURE,X0972124,1,Active
MADHYANCHAL,L.E.S.A. TG-II,EUDC II LESA,GOMTINAGAR,MANTRI AWAS_34139,INC-2,11,SECURE,UMV87986,2,Active
MADHYANCHAL,L.E.S.A. TG-II,EUDC II LESA,GOMTINAGAR,MANTRI AWAS_34139,INC-1,11,SECURE,UMV87692,2,Active
MADHYANCHAL,L.E.S.A. TG-II,EUDC II LESA,GOMTINAGAR,VIRAJ KHAND_30139,INC-3,11,SECURE,UMV88011,2,Active
MADHYANCHAL,L.E.S.A. TG-II,EUDC II LESA,GOMTINAGAR,VIRAJ KHAND_30139,INC-2,11,SECURE,UMV88012,2,Active
MADHYANCHAL,L.E.S.A. TG-II,EUDC II LESA,GOMTINAGAR,VIRAJ KHAND_30139,INC-1,11,SECURE,UMV88018,2,Active
MADHYANCHAL,L.E.S.A. TG-II,EUDC II LESA,GOMTINAGAR,VIBHUTI KHAND_30138,INC-4,11,SECURE,UMV88990,2,Active
MADHYANCHAL,L.E.S.A. TG-II,EUDC II LESA,GOMTINAGAR,VIBHUTI KHAND_30138,INC-3,11,SECURE,UMV88991,2,Active
MADHYANCHAL,L.E.S.A. TG-II,EUDC II LESA,GOMTINAGAR,VIBHUTI KHAND_30138,INC-2,11,SECURE,UMV89120,2,Active
MADHYANCHAL,L.E.S.A. TG-II,EUDC II LESA,GOMTINAGAR,VIBHUTI KHAND_30138,INC-1,11,SECURE,UMV88006,2,Active
MADHYANCHAL,L.E.S.A. TG-II,EUDC II LESA,GOMTINAGAR,VIPINKHAND_34127,INC-3,11,SECURE,UMV88009,2,Active
MADHYANCHAL,L.E.S.A. TG-II,EUDC II LESA,GOMTINAGAR,VIPINKHAND_34127,INC-2,11,SECURE,UMV87670,2,Active
MADHYANCHAL,L.E.S.A. TG-II,EUDC II LESA,GOMTINAGAR,VIPINKHAND_34127,INC-1,11,SECURE,UMV87673,2,Active
MADHYANCHAL,L.E.S.A. TG-II,EUDC II LESA,GOMTINAGAR,VISHWAS KHAND_30140,INC-3,11,SECURE,UMV88600,2,Active
MADHYANCHAL,L.E.S.A. TG-II,EUDC II LESA,GOMTINAGAR,VISHWAS KHAND_30140,INC-2,11,SECURE,UMV88603,2,Active
MADHYANCHAL,L.E.S.A. TG-II,EUDC II LESA,GOMTINAGAR,VISHWAS KHAND_30140,INC-1,11,SECURE,UMV83408,0.16,Active
MADHYANCHAL,L.E.S.A. TG-II,EUDC IX LESA,INDIRA NAGAR,KALYANPUR_30202,INC-3,11,NA,NA,1,Active
MADHYANCHAL,L.E.S.A. TG-II,EUDC IX LESA,INDIRA NAGAR,KALYANPUR_30202,INC-2,11,SECURE,UMV87994,2,Active
MADHYANCHAL,L.E.S.A. TG-II,EUDC IX LESA,INDIRA NAGAR,KALYANPUR_30202,INC-1,11,SECURE,UMV87991,2,Active
MADHYANCHAL,L.E.S.A. TG-II,EUDC IX LESA,INDIRA NAGAR,HAL_30126,INC-3,11,SECURE,UMV88639,2,Active
MADHYANCHAL,L.E.S.A. TG-II,EUDC IX LESA,INDIRA NAGAR,HAL_30126,INC-2,11,SECURE,UMV88654,2,Active
MADHYANCHAL,L.E.S.A. TG-II,EUDC IX LESA,INDIRA NAGAR,HAL_30126,INC-1,11,SECURE,UMV88653,2,Active
MADHYANCHAL,L.E.S.A. TG-II,EUDC IX LESA,INDIRA NAGAR,SARVODAYA NAGAR_30127,INC-2,11,SECURE,UMV87697,2,Active
MADHYANCHAL,L.E.S.A. TG-II,EUDC IX LESA,INDIRA NAGAR,SARVODAYA NAGAR_30127,INC-1,11,SECURE,UMV87698,2,Active
MADHYANCHAL,L.E.S.A. TG-II,EUDC IX LESA,INDIRA NAGAR,INDIRANAGAR SECTOR 25_30130,INC-3,11,SECURE,X097212,1,Active
MADHYANCHAL,L.E.S.A. TG-II,EUDC IX LESA,INDIRA NAGAR,INDIRANAGAR SECTOR 25_30130,INC-2,11,SECURE,UMV87680,2,Active
MADHYANCHAL,L.E.S.A. TG-II,EUDC IX LESA,INDIRA NAGAR,INDIRANAGAR SECTOR 25_30130,INC-1,11,SECURE,UMV87681,2,Active
MADHYANCHAL,L.E.S.A. TG-I,EUDC VI LESA,MAHANAGAR,ITI ALIGANJ_34147,INC-1,11,SECURE,UMV88647,2,Active
MADHYANCHAL,L.E.S.A. TG-I,EUDC VI LESA,MAHANAGAR,ITI ALIGANJ_34147,INC-2,11,SECURE,UMV88631,2,Active
MADHYANCHAL,L.E.S.A. TG-I,EUDC VI LESA,MAHANAGAR,NIRALA NAGAR_30086,INC-2,11,SECURE,UMV87688,2,Active
MADHYANCHAL,L.E.S.A. TG-I,EUDC VI LESA,MAHANAGAR,NIRALA NAGAR_30086,INC-1,11,SECURE,UMV87684,2,Active
MADHYANCHAL,L.E.S.A. TG-I,EUDC VI LESA,MAHANAGAR,KAPOORTHALA_30088,INC-2,11,SECURE,UMV87686,0.12,Active
MADHYANCHAL,L.E.S.A. TG-I,EUDC VI LESA,MAHANAGAR,KAPOORTHALA_30088,INC-1,11,SECURE,UMV87685,2,Active
MADHYANCHAL,L.E.S.A. TG-I,EUDC VI LESA,MAHANAGAR,SUBHASH PARK_30090,INC-3,11,SECURE,UMV88984,2,Active
MADHYANCHAL,L.E.S.A. TG-I,EUDC VI LESA,MAHANAGAR,SUBHASH PARK_30090,INC-2,11,SECURE,UMV88985,2,Active
MADHYANCHAL,L.E.S.A. TG-I,EUDC VI LESA,MAHANAGAR,SUBHASH PARK_30090,INC-1,11,SECURE,UMV88986,2,Active
MADHYANCHAL,L.E.S.A. CG-II,EUDC VIII LESA,THAKURGANJ,RADHAGRAM_34129,INC-2,11,SECURE,UPP43585,2,Active
MADHYANCHAL,L.E.S.A. CG-II,EUDC VIII LESA,THAKURGANJ,RADHAGRAM_34129,INC-1,11,SECURE,UPP43482,2,Active
MADHYANCHAL,L.E.S.A. CG-II,EUDC VIII LESA,THAKURGANJ,AZAD NAGAR_34057,INC-2,11,SECURE,SS17093251,2,Active
MADHYANCHAL,L.E.S.A. CG-II,EUDC VIII LESA,THAKURGANJ,AZAD NAGAR_34057,INC-1,11,SECURE,X0972131,1,Active
MADHYANCHAL,L.E.S.A. CG-II,EUDC VIII LESA,THAKURGANJ,GAUGHAT_30109,INC-2,11,SECURE,UMV87402,2,Active
MADHYANCHAL,L.E.S.A. CG-II,EUDC VIII LESA,THAKURGANJ,GAUGHAT_30109,INC-1,11,SECURE,UMV87445,2,Active
MADHYANCHAL,L.E.S.A. CG-II,EUDC VIII LESA,THAKURGANJ,CHAPATIA_30108,INC-2,11,SECURE,UMV87694,1,Active
MADHYANCHAL,L.E.S.A. CG-II,EUDC VIII LESA,THAKURGANJ,CHAPATIA_30108,INC-1,11,SECURE,UMV87695,2,Active
MADHYANCHAL,L.E.S.A. CG-II,EUDC VIII LESA,THAKURGANJ,BALAGHAT_30107,INC-3,11,SECURE,UMV87696,2,Active
MADHYANCHAL,L.E.S.A. CG-II,EUDC VIII LESA,THAKURGANJ,BALAGHAT_30107,INC-2,11,SECURE,UMV87416,2,Active
MADHYANCHAL,L.E.S.A. CG-II,EUDC VIII LESA,THAKURGANJ,BALAGHAT_30107,INC-1,11,SECURE,UMV88614,2,Active
MADHYANCHAL,L.E.S.A. CG-II,EUDC I LESA,AMINABAD,AMINABAD NEW_32019,INC-2,11,NA,NA,1,Active
MADHYANCHAL,L.E.S.A. CG-II,EUDC I LESA,AMINABAD,AMINABAD NEW_32019,INC-1,11,SECURE,X2121046,2,Active
MADHYANCHAL,L.E.S.A. CG-II,EUDC I LESA,AMINABAD,AMINABAD_30097,INC-3,11,SEUCRE,UMV89123,2,Active
MADHYANCHAL,L.E.S.A. CG-II,EUDC I LESA,AMINABAD,AMINABAD_30097,INC-2,11,SEUCRE,UMV89126,2,Active
MADHYANCHAL,L.E.S.A. CG-II,EUDC I LESA,AMINABAD,AMINABAD_30097,INC-1,11,SECURE,UMV89122,2,Active
MADHYANCHAL,L.E.S.A. CG-II,EUDC I LESA,RAJ BHAWAN,VIKRAMADITYA MARG_34233,INC-2,11,SECURE,X1861353,1,Active
MADHYANCHAL,L.E.S.A. CG-II,EUDC I LESA,RAJ BHAWAN,VIKRAMADITYA MARG_34233,INC-1,11,SECURE,X1861354,1,Active
MADHYANCHAL,L.E.S.A. CG-II,EUDC I LESA,RAJ BHAWAN,CG CITY NO.6_34223,INC-2,11,L&T,15055940,1,Active
MADHYANCHAL,L.E.S.A. CG-II,EUDC I LESA,RAJ BHAWAN,CG CITY-2_34163,INC-2,11,LNT,16046437,1,Active
MADHYANCHAL,L.E.S.A. CG-II,EUDC I LESA,RAJ BHAWAN,CG CITY-1_34162,INC-2,11,SEC,X0080476,0.02,InActive
MADHYANCHAL,L.E.S.A. CG-II,EUDC I LESA,RAJ BHAWAN,CG CITY-1_34162,INC-1,11,SECURE,X0080476,0.06,Active
MADHYANCHAL,L.E.S.A. CG-II,EUDC I LESA,RAJ BHAWAN,CG CITY-3_34135,INC-2,11,L AND T,16042474,1,Active
MADHYANCHAL,L.E.S.A. CG-II,EUDC I LESA,RAJ BHAWAN,CG CITY-3_34135,INC-1,11,L AND T,16042482,1,InActive
MADHYANCHAL,L.E.S.A. CG-II,EUDC I LESA,RAJ BHAWAN,CG CITY NO.5_34222,INC-2,11,L & T,15070395,1,Active
MADHYANCHAL,L.E.S.A. CG-II,EUDC I LESA,RAJ BHAWAN,CG CITY NO.5_34222,INC-1,11,L & T,15055951,1,Active
MADHYANCHAL,L.E.S.A. CG-II,EUDC I LESA,RAJ BHAWAN,HARIHARPUR_34132,INC-2,11,L&T,16030511,1,Active
MADHYANCHAL,L.E.S.A. CG-II,EUDC I LESA,RAJ BHAWAN,HARIHARPUR_34132,INC-1,11,L&T,16030474,1,Active
MADHYANCHAL,L.E.S.A. CG-II,EUDC I LESA,RAJ BHAWAN,SECTOR-7_34145,INC-2,11,L&T,15070388,1,Active
MADHYANCHAL,L.E.S.A. CG-II,EUDC I LESA,RAJ BHAWAN,SECTOR-7_34145,INC-1,11,L & T,15070391,1,Active
MADHYANCHAL,L.E.S.A. CG-II,EUDC I LESA,RAJ BHAWAN,CG City-4_34133,INC-2,11,L AND T,15070397,1,Active
MADHYANCHAL,L.E.S.A. CG-II,EUDC I LESA,RAJ BHAWAN,CG City-4_34133,INC-1,11,L AND T,15055914,1,Active
MADHYANCHAL,L.E.S.A. CG-II,EUDC I LESA,RAJ BHAWAN,ARJUN GANJ_34137,INC-2,11,SEC,UMV87702,2,Active
MADHYANCHAL,L.E.S.A. CG-II,EUDC I LESA,RAJ BHAWAN,ARJUN GANJ_34137,INC-1,11,SEC,UMV87703,2,Active
MADHYANCHAL,L.E.S.A. CG-II,EUDC I LESA,RAJ BHAWAN,LA PLASS_34134,INC-2,11,SECURE,X0080751,0.06,Active
MADHYANCHAL,L.E.S.A. CG-II,EUDC I LESA,RAJ BHAWAN,LA PLASS_34134,INC-1,11,SECURE,X0080586,0.12,Active
MADHYANCHAL,L.E.S.A. CG-II,EUDC I LESA,RAJ BHAWAN,NEW CANTT_30120,INC-2,11,SECURE,UMV87426,2,Active
MADHYANCHAL,L.E.S.A. CG-II,EUDC I LESA,RAJ BHAWAN,NEW CANTT_30120,INC-1,11,SECURE,UMV87989,2,Active
MADHYANCHAL,L.E.S.A. CG-II,EUDC I LESA,RAJ BHAWAN,JAWAHAR BHAWAN_30101,INC-2,11,SEC,UMV88015,2,Active
MADHYANCHAL,L.E.S.A. CG-II,EUDC I LESA,RAJ BHAWAN,JAWAHAR BHAWAN_30101,INC-1,11,SEC,UMV88016,2,Active
MADHYANCHAL,L.E.S.A. CG-II,EUDC I LESA,RAJ BHAWAN,RAJ BHAWAN_30104,INC-11,11,SE,0,0.01,InActive
MADHYANCHAL,L.E.S.A. CG-II,EUDC I LESA,RAJ BHAWAN,RAJ BHAWAN_30104,INC-2,11,L AND T,20248973,1,Active
MADHYANCHAL,L.E.S.A. CG-II,EUDC I LESA,RAJ BHAWAN,RAJ BHAWAN_30104,INC-1,11,L AND T,20248991,1,Active
MADHYANCHAL,L.E.S.A. CG-II,EUDC I LESA,RAJ BHAWAN,DALIBAGH_30105,INC-3,11,SEC,14036900,2,Active
MADHYANCHAL,L.E.S.A. CG-II,EUDC I LESA,RAJ BHAWAN,DALIBAGH_30105,INC-2,11,SEC,UMV89130,2,Active
MADHYANCHAL,L.E.S.A. CG-II,EUDC I LESA,RAJ BHAWAN,DALIBAGH_30105,INC-1,11,SEC,UMV89128,2,Active
MADHYANCHAL,L.E.S.A. CG-II,EUDC I LESA,RAJ BHAWAN,CLYDE ROAD_30106,INC-2,11,SEC,UMV88509,2,Active
MADHYANCHAL,L.E.S.A. CG-II,EUDC I LESA,RAJ BHAWAN,CLYDE ROAD_30106,INC-1,11,SEC,UMV89124,2,Active
MADHYANCHAL,L.E.S.A. CG-II,EUDC I LESA,RAJ BHAWAN,INDRA BHAWAN_30102,INC-5,11,SECURE,ABC,1,Active
MADHYANCHAL,L.E.S.A. CG-II,EUDC I LESA,RAJ BHAWAN,INDRA BHAWAN_30102,INC-3,11,SEC,X2144564,0.12,Active
MADHYANCHAL,L.E.S.A. CG-II,EUDC I LESA,RAJ BHAWAN,INDRA BHAWAN_30102,INC-2,11,HPL,X2144461,0.12,Active
MADHYANCHAL,L.E.S.A. CG-II,EUDC I LESA,RAJ BHAWAN,INDRA BHAWAN_30102,INC-1,11,HPL,X2215464,0.12,Active
MADHYANCHAL,L.E.S.A. CG-II,EUDC I LESA,RAJ BHAWAN,KOOPER RD_30103,INC-2,11,L AND T,20248762,1,Active
MADHYANCHAL,L.E.S.A. CG-II,EUDC I LESA,RAJ BHAWAN,KOOPER RD_30103,INC-1,11,L AND T,19115173,1,Active
MADHYANCHAL,L.E.S.A. CG-II,EUDC VIII LESA,CHOWK,GHANTAGHAR(NIBU PARK)_30111,INC-2,11,SECURE,XD488919,2,Active
MADHYANCHAL,L.E.S.A. CG-II,EUDC VIII LESA,CHOWK,GHANTAGHAR(NIBU PARK)_30111,INC-1,11,SECURE,XD488918,2,Active
MADHYANCHAL,L.E.S.A. CG-II,EUDC VIII LESA,CHOWK,MEDICAL COLLEGE_30110,INC-2,11,SECURE,UMV87693,2,Active
MADHYANCHAL,L.E.S.A. CG-II,EUDC VIII LESA,CHOWK,MEDICAL COLLEGE_30110,INC-1,11,SECURE,UMV87422,2,Active
MADHYANCHAL,L.E.S.A. CG-II,EUDC VIII LESA,CHOWK,NADAN MAHAL_30113,INC-2,11,SECURE,UMV87672,2,Active
MADHYANCHAL,L.E.S.A. CG-II,EUDC VIII LESA,CHOWK,NADAN MAHAL_30113,INC-1,11,SECURE,UMV87671,2,Active
MADHYANCHAL,L.E.S.A. CG-II,EUDC VIII LESA,CHOWK,VICTORIA CHOWK_30112,INC-2,11,SECURE,UMV87430,2,Active
MADHYANCHAL,L.E.S.A. CG-II,EUDC VIII LESA,CHOWK,VICTORIA CHOWK_30112,INC-1,11,SECURE,UMV87406,2,Active
MADHYANCHAL,L.E.S.A. CG-II,EUDC VIII LESA,CHOWK,MEHTAB BAGH_34125,INC-2,11,SECURE,UMV88651,2,Active
MADHYANCHAL,L.E.S.A. CG-II,EUDC VIII LESA,CHOWK,MEHTAB BAGH_34125,INC-1,11,SECURE,UMV88648,2,Active
MADHYANCHAL,L.E.S.A. CG-II,EUDC VIII LESA,RESIDENCY,GTI_30084,INC-2,11,SECURE,UMV87432,2,Active
MADHYANCHAL,L.E.S.A. CG-II,EUDC VIII LESA,RESIDENCY,GTI_30084,INC-1,11,SECURE,UMV87433,2,Active
MADHYANCHAL,L.E.S.A. CG-II,EUDC VIII LESA,RESIDENCY,RESIDENCY_30098,INC-3,11,SECURE,X2144571,120,Active
MADHYANCHAL,L.E.S.A. CG-II,EUDC VIII LESA,RESIDENCY,RESIDENCY_30098,INC-2,11,SECURE,UMV88602,2,Active
MADHYANCHAL,L.E.S.A. CG-II,EUDC VIII LESA,RESIDENCY,RESIDENCY_30098,INC-1,11,SECURE,UMV88601,2,Active
MADHYANCHAL,L.E.S.A. CG-II,EUDC VIII LESA,RESIDENCY,HANUMAN SETU_30099,INC-3,11,SECURE,UMV89037,1,Active
MADHYANCHAL,L.E.S.A. CG-II,EUDC VIII LESA,RESIDENCY,HANUMAN SETU_30099,INC-2,11,SECURE,UMV87683,2,Active
MADHYANCHAL,L.E.S.A. CG-II,EUDC VIII LESA,RESIDENCY,HANUMAN SETU_30099,INC-1,11,SECURE,UMV87708,2,Active
MADHYANCHAL,L.E.S.A. CG-II,EUDC VIII LESA,RESIDENCY,UPIL(RAJENDRA NAGAR)_30100,INC-2,11,SECURE,UMV87404,2,Active
MADHYANCHAL,L.E.S.A. CG-II,EUDC VIII LESA,RESIDENCY,UPIL(RAJENDRA NAGAR)_30100,INC-1,11,SECURE,UMV87401,2,Active
MADHYANCHAL,L.E.S.A. CG-II,EUDC I LESA,HUSSAIN GANJ,VS MARG_34173,INC-2,11,SECURE,UPP37089,2,Active
MADHYANCHAL,L.E.S.A. CG-II,EUDC I LESA,HUSSAIN GANJ,VS MARG_34173,INC-1,11,SECURE,UPP37088,1,Active
MADHYANCHAL,L.E.S.A. CG-II,EUDC I LESA,HUSSAIN GANJ,OCR_30094,INC-1,11,SECURE,UMV88020,2,Active
MADHYANCHAL,L.E.S.A. CG-II,EUDC I LESA,HUSSAIN GANJ,DARUL SHAFA_30096,INC-2,11,SECURE,X0080872,160,Active
MADHYANCHAL,L.E.S.A. CG-II,EUDC I LESA,HUSSAIN GANJ,DARUL SHAFA_30096,INC-1,11,SECURE,X0080541,160,Active
MADHYANCHAL,L.E.S.A. CG-II,EUDC I LESA,HUSSAIN GANJ,ABBOTT ROAD_30095,INC-2,11,SECURE,UMV88019,2,Active
MADHYANCHAL,L.E.S.A. CG-II,EUDC I LESA,HUSSAIN GANJ,ABBOTT ROAD_30095,INC-1,11,SECURE,UMV88017,2,Active
MADHYANCHAL,AYODHYA,EDC GAURIGANJ,EDD TILOI,HATHUWA_324853,INC-2,11,SECURE,UMV88317,1,Active
MADHYANCHAL,AYODHYA,EDC GAURIGANJ,EDD TILOI,HATHUWA_324853,INC-1,11,SECURE,X4497952,1,Active
MADHYANCHAL,AYODHYA,EDC GAURIGANJ,EDD TILOI,MOHANGANJ_324853,INC-2,11,S,X2243982,0.12,Active
MADHYANCHAL,AYODHYA,EDC GAURIGANJ,EDD TILOI,MOHANGANJ_324853,INC-1,11,SECURE,X2244015,0.12,Active
MADHYANCHAL,AYODHYA,EDC GAURIGANJ,EDD TILOI,SEMARAUTA_324853,INC-2,11,SECURE,X0233394,1,Active
MADHYANCHAL,AYODHYA,EDC GAURIGANJ,EDD TILOI,SEMARAUTA_324853,INC-1,11,SECURE,X1986436,0.12,Active
MADHYANCHAL,AYODHYA,EDC GAURIGANJ,EDD TILOI,JAYAS_324853,INC-2,11,SECURE,XC433038,1,Active
MADHYANCHAL,AYODHYA,EDC GAURIGANJ,EDD TILOI,JAYAS_324853,INC-1,11,SECURE,X2244180,0.12,Active
MADHYANCHAL,AYODHYA,EDC GAURIGANJ,EDD TILOI,FURSATGANJ_324853,INC-2,11,L&T,X2142773,0.12,Active
MADHYANCHAL,AYODHYA,EDC GAURIGANJ,EDD TILOI,FURSATGANJ_324853,INC-1,11,L&T,14069144,1,Active
MADHYANCHAL,AYODHYA,EDC GAURIGANJ,EDD TILOI,TILOI_324853,INC-2,11,SECURE,X1070978,0.06,Active
MADHYANCHAL,AYODHYA,EDC GAURIGANJ,EDD TILOI,TILOI_324853,INC-1,11,L&T,14007709,1,Active
MADHYANCHAL,AYODHYA,EDC GAURIGANJ,EDD GAURIGANJ,MUSHAFIRKHANA TAHSEEL_324851,INC-1,11,LNT,14003375,0.06,Active
MADHYANCHAL,AYODHYA,EDC GAURIGANJ,EDD GAURIGANJ,MAU_324851,INC-1,11,SECURE,XC478923,0.06,Active
MADHYANCHAL,AYODHYA,EDC GAURIGANJ,EDD GAURIGANJ,MUSAFIRKHANA IPDS_324851,INC-1,11,SECURE,XC478985,0.06,Active
MADHYANCHAL,AYODHYA,EDC GAURIGANJ,EDD GAURIGANJ,KARPIYA_324851,INC-1,11,SECURE,XC480087,0.06,Active
MADHYANCHAL,AYODHYA,EDC GAURIGANJ,EDD GAURIGANJ,BAHORAKHA_324851,INC-2,11,SECURE,X0393116,0.04,Active
MADHYANCHAL,AYODHYA,EDC GAURIGANJ,EDD GAURIGANJ,BAHORAKHA_324851,INC-1,11,SECURE,X0393117,0.08,Active
MADHYANCHAL,AYODHYA,EDC GAURIGANJ,EDD GAURIGANJ,BERNATIKAR_324851,INC-1,11,SECURE,X0381329,0.06,Active
MADHYANCHAL,AYODHYA,EDC GAURIGANJ,EDD GAURIGANJ,PANIYAR_324851,INC-1,11,GEENUS,3003399,0.06,Active
MADHYANCHAL,AYODHYA,EDC GAURIGANJ,EDD GAURIGANJ,PANIYAR_324851,INC-2,11,SECURE,X1677833,1,Active
MADHYANCHAL,AYODHYA,EDC GAURIGANJ,EDD GAURIGANJ,MUSAFIRKHANA_324851,INC-1,11,SECURE,XC479035,0.06,Active
MADHYANCHAL,AYODHYA,EDC GAURIGANJ,EDD GAURIGANJ,MUSAFIRKHANA_324851,INC-2,11,SECURE,XC479014,0.06,Active
MADHYANCHAL,AYODHYA,EDC GAURIGANJ,EDD GAURIGANJ,JAMO_324851,INC-2,11,SECURE,X1986529,1,Active
MADHYANCHAL,AYODHYA,EDC GAURIGANJ,EDD GAURIGANJ,JAMO_324851,INC-1,11,SECURE,Q0796646,0.12,Active
MADHYANCHAL,AYODHYA,EDC GAURIGANJ,EDD GAURIGANJ,GAURIGANJ(TAHSEEL)_324851,INC-1,11,SECURE,X2142771,0.06,Active
MADHYANCHAL,AYODHYA,EDC GAURIGANJ,EDD GAURIGANJ,GOURIGANJ_324851,INC-2,11,L&T,12341578,0.08,Active
MADHYANCHAL,AYODHYA,EDC GAURIGANJ,EDD GAURIGANJ,GOURIGANJ_324851,INC-1,11,SECURE,X0894505,1,Active
MADHYANCHAL,AYODHYA,EDC GAURIGANJ,EDD GAURIGANJ,THAURI_324851,INC-1,11,SECURE,SS17093315,2,Active
MADHYANCHAL,AYODHYA,EDC GAURIGANJ,EDD GAURIGANJ,THAURI_324851,INC-2,11,SECURE,XC479380,0.06,Active
MADHYANCHAL,AYODHYA,EDC AMBEDKAR NAGAR,EDD ALAPUR,ALAPUR TEHSIL_324734,INC-1,11,LNT,15002980,1,Active
MADHYANCHAL,AYODHYA,EDC AMBEDKAR NAGAR,EDD ALAPUR,DARGAH KICHAUCHHA_324734,INC-2,11,SECURE,X0334219,1,Active
MADHYANCHAL,AYODHYA,EDC AMBEDKAR NAGAR,EDD ALAPUR,DARGAH KICHAUCHHA_324734,INC-1,11,SECURE,X0456562,0.06,Active
MADHYANCHAL,AYODHYA,EDC AMBEDKAR NAGAR,EDD ALAPUR,NYORI_324734,INC-2,11,SECURE,X1379269,1,InActive
MADHYANCHAL,AYODHYA,EDC AMBEDKAR NAGAR,EDD ALAPUR,NYORI_324734,INC-1,11,LNT,16058193,1,Active
MADHYANCHAL,AYODHYA,EDC AMBEDKAR NAGAR,EDD ALAPUR,TENDUAIKALA_324734,INC-2,11,SECURE,X2244186,0.12,Active
MADHYANCHAL,AYODHYA,EDC AMBEDKAR NAGAR,EDD ALAPUR,TENDUAIKALA_324734,INC-1,11,SECURE,XB426136,2,Active
MADHYANCHAL,AYODHYA,EDC AMBEDKAR NAGAR,EDD ALAPUR,RAMNAGAR_324734,INC-3,11,SECURE,X0382521,0.08,Active
MADHYANCHAL,AYODHYA,EDC AMBEDKAR NAGAR,EDD ALAPUR,RAMNAGAR_324734,INC-2,11,SECURE,X0382523,0.08,Active
MADHYANCHAL,AYODHYA,EDC AMBEDKAR NAGAR,EDD ALAPUR,RAMNAGAR_324734,INC-1,11,SECURE,X0382519,0.12,Active
MADHYANCHAL,AYODHYA,EDC AMBEDKAR NAGAR,EDD ALAPUR,MAKOIYA (BASKHARI)_324734,INC-2,11,SECURE,X2244019,0.12,Active
MADHYANCHAL,AYODHYA,EDC AMBEDKAR NAGAR,EDD ALAPUR,MAKOIYA (BASKHARI)_324734,INC-3,11,SECURE,X0382751,0.08,Active
MADHYANCHAL,AYODHYA,EDC AMBEDKAR NAGAR,EDD ALAPUR,MAKOIYA (BASKHARI)_324734,INC-1,11,SECURE,X2244170,0.12,Active
MADHYANCHAL,AYODHYA,EDC AMBEDKAR NAGAR,EDD ALAPUR,HANSWAR_324734,INC-2,11,LNT,14069139,1,Active
MADHYANCHAL,AYODHYA,EDC AMBEDKAR NAGAR,EDD ALAPUR,HANSWAR_324734,INC-1,11,SECURE,XD431705,0.12,Active
MADHYANCHAL,AYODHYA,EDC AMBEDKAR NAGAR,EDD JALALPUR,MALIPUR_324733,INC-1,11,SECURE,X0325199,1,Active
MADHYANCHAL,AYODHYA,EDC AMBEDKAR NAGAR,EDD JALALPUR,MANGURADILA_324733,INC-1,11,SECURE,X0456558,0.06,Active
MADHYANCHAL,AYODHYA,EDC AMBEDKAR NAGAR,EDD JALALPUR,KARBALA_324733,INC-1,11,SECURE,X0381466,0.08,Active
MADHYANCHAL,AYODHYA,EDC AMBEDKAR NAGAR,EDD JALALPUR,RAFIGANJ_324733,INC-1,11,SECURE,X2249169,0.06,Active
MADHYANCHAL,AYODHYA,EDC AMBEDKAR NAGAR,EDD JALALPUR,RAFIGANJ_324733,INC-2,11,SECURE,X2243964,0.06,Active
MADHYANCHAL,AYODHYA,EDC AMBEDKAR NAGAR,EDD JALALPUR,NEWADA_324733,INC-2,11,SECURE,XC480164,0.06,Active
MADHYANCHAL,AYODHYA,EDC AMBEDKAR NAGAR,EDD JALALPUR,NEWADA_324733,INC-1,11,GENUS,X2167082,0.12,Active
MADHYANCHAL,AYODHYA,EDC AMBEDKAR NAGAR,EDD JALALPUR,KALYANPUR_324733,INC-2,11,SECURE,X0233397,1,Active
MADHYANCHAL,AYODHYA,EDC AMBEDKAR NAGAR,EDD JALALPUR,KALYANPUR_324733,INC-1,11,SECURE,XC480574,2,Active
MADHYANCHAL,AYODHYA,EDC AMBEDKAR NAGAR,EDD JALALPUR,JALALPUR TEHSIL_324733,INC-1,11,SECURE,UPP43583,1,Active
MADHYANCHAL,AYODHYA,EDC AMBEDKAR NAGAR,EDD JALALPUR,JALALPUR TEHSIL_324733,INC-2,11,SECURE,UPP43581,2,Active
MADHYANCHAL,AYODHYA,EDC AMBEDKAR NAGAR,EDD JALALPUR,JALALPUR_324733,INC-2,11,SECURE,XC480107,0.12,Active
MADHYANCHAL,AYODHYA,EDC AMBEDKAR NAGAR,EDD JALALPUR,JALALPUR_324733,INC-1,11,SECURE,XC479297,0.12,Active
MADHYANCHAL,AYODHYA,EDC BARABANKI,EDD HAIDERGARH,HAIDARGARH TAHSEEL_324525,INC-1,11,SECURE,X0382778,0.06,Active
MADHYANCHAL,AYODHYA,EDC BARABANKI,EDD HAIDERGARH,SIDHOR_324525,INC-1,11,SECURE,X2233071,0.06,Active
MADHYANCHAL,AYODHYA,EDC BARABANKI,EDD HAIDERGARH,KOTHI_324525,INC-2,11,SECURE,X1070998,0.06,Active
